Data;Regiao;Vendedor;Cliente;ID_Produto;Produto;Quantidade;Preco_Unitario;Custo_Unitario;Faturamento;Lucro
2022-05-31;Sul;Ana;Ciro;9001;Notebook;4;2619,97;1870,78;10479,88;2996,76
2025-01-31;Sul;Eduardo;Manoela;3003;Placa de Vídeo NVidia;2;642,28;498,58;1284,56;287,4
2023-01-31;Nordeste;Fernanda;Felipe;7002;Smartphone;8;3184,4;2154,66;25475,2;8237,92
2023-08-31;Nordeste;Bruno;Manoela;7002;Smartphone;1;2501,05;1991,06;2501,05;509,99
2022-11-30;Sudeste;Carlos;Ciro;7002;Smartphone;8;4311,86;2826,45;34494,88;11883,28
2024-01-31;Nordeste;Bruno;Marisa;1005;Headset;7;3782,93;2813,42;26480,51;6786,57
2022-11-30;Sudeste;Fernanda;Ciro;1005;Headset;9;3749,93;2779,87;33749,37;8730,54
2025-06-30;Centro-Oeste;Ana;Felipe;9001;Notebook;2;4264,54;2579,7;8529,08;3369,68
2024-02-29;Sul;Eduardo;Ciro;5004;Monitor;3;1147,14;766,87;3441,42;1140,81
2024-12-31;Norte;Eduardo;Ciro;7002;Smartphone;1;2176,57;1233,94;2176,57;942,63
2022-07-31;Sudeste;Bruno;Felipe;5004;Monitor;7;1110,42;788,48;7772,94;2253,58
2024-04-30;Centro-Oeste;Carlos;Marisa;3003;Placa de Vídeo NVidia;7;747,45;531,88;5232,15;1508,99
2023-09-30;Sul;Fernanda;Manoela;9001;Notebook;7;1281,16;1021,74;8968,12;1815,94
2025-07-31;Centro-Oeste;Eduardo;Ciro;3003;Placa de Vídeo NVidia;7;544,98;342,52;3814,86;1417,22
2023-12-31;Norte;Fernanda;Ciro;9001;Notebook;8;3868,5;2576,29;30948,0;10337,68
2024-10-31;Sul;Eduardo;Manoela;7002;Smartphone;4;4960,29;2681,32;19841,16;9115,88
2024-06-30;Nordeste;Carlos;Manoela;7002;Smartphone;6;2039,39;1514,57;12236,34;3148,92
2024-05-31;Sudeste;Ana;Manoela;7002;Smartphone;2;1661,74;934,85;3323,48;1453,78
2022-11-30;Norte;Daniela;Marisa;9001;Notebook;1;2088,1;1447,69;2088,1;640,41
2024-10-31;Sudeste;Bruno;Marisa;2006;WebCam 4k;6;4103,06;2278,65;24618,36;10946,46
2023-08-31;Sul;Carlos;Antonia;1005;Headset;6;923,91;680,92;5543,46;1457,94
2024-05-31;Nordeste;Eduardo;João;7002;Smartphone;9;1109,54;579,61;9985,86;4769,37
2023-01-31;Nordeste;Ana;Felipe;1005;Headset;8;2912,63;2213,68;23301,04;5591,6
2025-10-31;Nordeste;Eduardo;Antonia;3003;Placa de Vídeo NVidia;7;3899,5;3037,54;27296,5;6033,72
2022-04-30;Centro-Oeste;Daniela;Marisa;3003;Placa de Vídeo NVidia;2;1835,25;964,48;3670,5;1741,54
2023-12-31;Nordeste;Eduardo;Antonia;7002;Smartphone;4;724,19;436,58;2896,76;1150,44
2025-07-31;Norte;Ana;João;3003;Placa de Vídeo NVidia;8;2587,94;1977,81;20703,52;4881,04
2023-01-31;Centro-Oeste;Ana;Ciro;2006;WebCam 4k;1;1380,97;841,88;1380,97;539,09
2023-05-31;Sudeste;Bruno;Marisa;9001;Notebook;2;709,11;507,71;1418,22;402,8
2023-05-31;Nordeste;Bruno;Antonia;7002;Smartphone;1;4822,41;2716,81;4822,41;2105,6
2024-01-31;Sul;Ana;Felipe;2006;WebCam 4k;2;2552,12;2037,82;5104,24;1028,6
2024-04-30;Sul;Carlos;Ciro;3003;Placa de Vídeo NVidia;4;2246,92;1537,72;8987,68;2836,8
2022-04-30;Sul;Ana;Felipe;3003;Placa de Vídeo NVidia;8;1382,2;945,12;11057,6;3496,64
2023-05-31;Nordeste;Bruno;Felipe;5004;Monitor;8;3479,55;2259,69;27836,4;9758,88
2025-03-31;Sul;Bruno;Marisa;9001;Notebook;5;704,08;551,9;3520,4;760,9
2022-04-30;Sul;Ana;Ciro;2006;WebCam 4k;5;4653,67;3365,29;23268,35;6441,9
2022-08-31;Sul;Eduardo;Ciro;9001;Notebook;8;821,47;553,83;6571,76;2141,12
2024-06-30;Nordeste;Fernanda;Manoela;2006;WebCam 4k;9;3562,62;2375,52;32063,58;10683,9
2022-06-30;Norte;Carlos;João;9001;Notebook;3;3487,2;2029,94;10461,6;4371,78
2024-07-31;Nordeste;Daniela;Ciro;9001;Notebook;6;2438,45;1278,23;14630,7;6961,32
2025-10-31;Centro-Oeste;Carlos;João;5004;Monitor;8;2119,78;1171,36;16958,24;7587,36
2024-06-30;Norte;Ana;Ciro;3003;Placa de Vídeo NVidia;2;1912,92;1062,38;3825,84;1701,08
2025-05-31;Sul;Fernanda;Antonia;5004;Monitor;6;4712,83;3720,51;28276,98;5953,92
2024-04-30;Sudeste;Eduardo;Antonia;1005;Headset;3;2058,1;1502,46;6174,3;1666,92
2023-06-30;Sul;Fernanda;Marisa;2006;WebCam 4k;3;3394,55;2320,81;10183,65;3221,22
2024-07-31;Sul;Fernanda;Manoela;3003;Placa de Vídeo NVidia;7;3245,38;1967,75;22717,66;8943,41
2025-05-31;Nordeste;Bruno;João;2006;WebCam 4k;6;4125,01;2804,37;24750,06;7923,84
2022-11-30;Nordeste;Fernanda;Felipe;5004;Monitor;9;999,17;590,44;8992,53;3678,57
2023-04-30;Sudeste;Ana;Ciro;3003;Placa de Vídeo NVidia;7;2806,76;2156,05;19647,32;4554,97
2025-02-28;Sudeste;Ana;Ciro;2006;WebCam 4k;9;2876,68;1836,18;25890,12;9364,5
2025-08-31;Nordeste;Carlos;Manoela;7002;Smartphone;3;4309,85;3347,47;12929,55;2887,14
2025-01-31;Nordeste;Eduardo;Antonia;9001;Notebook;3;2438,62;1603,92;7315,86;2504,1
2024-12-31;Norte;Carlos;Marisa;7002;Smartphone;6;3571,89;2100,28;21431,34;8829,66
2025-06-30;Sul;Fernanda;Marisa;1005;Headset;8;4119,25;2687,9;32954,0;11450,8
2023-02-28;Sul;Eduardo;Antonia;3003;Placa de Vídeo NVidia;9;2154,12;1190,98;19387,08;8668,26
2022-09-30;Sudeste;Fernanda;Antonia;7002;Smartphone;1;805,59;489,1;805,59;316,49
2024-03-31;Sudeste;Carlos;João;1005;Headset;9;2890,34;1665,03;26013,06;11027,79
2024-01-31;Centro-Oeste;Fernanda;Felipe;2006;WebCam 4k;3;4273,21;3313,88;12819,63;2877,99
2023-11-30;Sul;Ana;Antonia;5004;Monitor;3;1556,99;984,07;4670,97;1718,76
2023-10-31;Centro-Oeste;Daniela;Ciro;1005;Headset;3;1515,57;1156,33;4546,71;1077,72
2023-07-31;Norte;Daniela;Manoela;5004;Monitor;5;3159,94;1605,18;15799,7;7773,8
2022-04-30;Norte;Daniela;Ciro;5004;Monitor;7;2357,25;1253,2;16500,75;7728,35
2025-06-30;Nordeste;Fernanda;Ciro;1005;Headset;3;1123,75;790,97;3371,25;998,34
2023-02-28;Norte;Ana;Ciro;5004;Monitor;8;3336,11;2146,91;26688,88;9513,6
2022-04-30;Sul;Fernanda;João;7002;Smartphone;7;2486,95;1726,3;17408,65;5324,55
2025-08-31;Centro-Oeste;Fernanda;Ciro;9001;Notebook;9;1153,06;788,73;10377,54;3278,97
2023-05-31;Nordeste;Eduardo;Manoela;3003;Placa de Vídeo NVidia;2;531,24;275,57;1062,48;511,34
2025-08-31;Sul;Bruno;Manoela;3003;Placa de Vídeo NVidia;1;908,59;639,97;908,59;268,62
2023-03-31;Sul;Eduardo;Marisa;7002;Smartphone;2;4872,61;2864,09;9745,22;4017,04
2022-05-31;Sul;Carlos;João;1005;Headset;4;4901,94;2636,39;19607,76;9062,2
2022-02-28;Sul;Bruno;Marisa;3003;Placa de Vídeo NVidia;3;4127,53;2939,91;12382,59;3562,86
2023-02-28;Centro-Oeste;Ana;Ciro;7002;Smartphone;3;4141,07;2383,64;12423,21;5272,29
2025-03-31;Centro-Oeste;Ana;Felipe;1005;Headset;4;2852,06;2034,33;11408,24;3270,92
2025-10-31;Sul;Eduardo;Ciro;3003;Placa de Vídeo NVidia;7;1740,29;1218,6;12182,03;3651,83
2022-07-31;Sul;Eduardo;Antonia;9001;Notebook;6;4562,77;2470,65;27376,62;12552,72
2023-05-31;Nordeste;Ana;Manoela;9001;Notebook;1;3475,11;2773,77;3475,11;701,34
2023-05-31;Centro-Oeste;Eduardo;Felipe;9001;Notebook;6;3468,6;2329,56;20811,6;6834,24
2025-04-30;Norte;Carlos;Manoela;2006;WebCam 4k;6;562,04;439,67;3372,24;734,22
2022-02-28;Sudeste;Daniela;Ciro;5004;Monitor;6;4543,81;3475,78;27262,86;6408,18
2025-01-31;Sudeste;Ana;Manoela;7002;Smartphone;8;2324,18;1836,89;18593,44;3898,32
2023-10-31;Centro-Oeste;Bruno;Ciro;2006;WebCam 4k;9;740,45;453,29;6664,05;2584,44
2024-04-30;Nordeste;Daniela;Marisa;1005;Headset;8;2049,16;1427,16;16393,28;4976,0
2023-04-30;Centro-Oeste;Eduardo;Antonia;3003;Placa de Vídeo NVidia;8;4655,04;3055,44;37240,32;12796,8
2023-09-30;Norte;Bruno;Manoela;3003;Placa de Vídeo NVidia;1;2255,67;1295,39;2255,67;960,28
2023-09-30;Sul;Carlos;Antonia;3003;Placa de Vídeo NVidia;5;1682,38;869,72;8411,9;4063,3
2025-08-31;Centro-Oeste;Fernanda;Manoela;2006;WebCam 4k;5;787,25;531,52;3936,25;1278,65
2022-04-30;Centro-Oeste;Daniela;Ciro;1005;Headset;8;2676,72;1808,34;21413,76;6947,04
2025-03-31;Sul;Carlos;Antonia;5004;Monitor;9;2543,76;2034,4;22893,84;4584,24
2022-05-31;Nordeste;Daniela;Felipe;3003;Placa de Vídeo NVidia;9;4927,44;2807,01;44346,96;19083,87
2025-03-31;Norte;Ana;Ciro;3003;Placa de Vídeo NVidia;4;2916,52;1943,57;11666,08;3891,8
2024-09-30;Norte;Ana;Manoela;5004;Monitor;8;4800,01;2647,7;38400,08;17218,48
2023-06-30;Nordeste;Fernanda;Manoela;1005;Headset;9;3909,53;2667,35;35185,77;11179,62
2022-09-30;Nordeste;Carlos;Manoela;7002;Smartphone;8;1137,4;589,97;9099,2;4379,44
2024-08-31;Sul;Eduardo;Ciro;1005;Headset;4;1280,32;749,27;5121,28;2124,2
2023-11-30;Sul;Fernanda;Manoela;7002;Smartphone;4;1347,61;738,73;5390,44;2435,52
2025-08-31;Nordeste;Carlos;Ciro;2006;WebCam 4k;9;1342,81;985,38;12085,29;3216,87
2024-02-29;Sudeste;Bruno;Antonia;5004;Monitor;2;2359,52;1515,09;4719,04;1688,86
2022-05-31;Nordeste;Bruno;Manoela;7002;Smartphone;3;2217,42;1595,86;6652,26;1864,68
2022-06-30;Norte;Bruno;Ciro;1005;Headset;7;2896,4;1944,13;20274,8;6665,89
2022-05-31;Sudeste;Ana;Marisa;7002;Smartphone;3;3505,76;2018,21;10517,28;4462,65
2024-09-30;Centro-Oeste;Fernanda;Ciro;7002;Smartphone;3;4275,82;2653,12;12827,46;4868,1
2023-10-31;Sul;Ana;Ciro;1005;Headset;5;675,36;443,3;3376,8;1160,3
2023-07-31;Sul;Eduardo;Antonia;2006;WebCam 4k;6;4374,39;3409,42;26246,34;5789,82
2025-01-31;Norte;Daniela;Marisa;5004;Monitor;1;3825,0;2973,29;3825,0;851,71
2024-02-29;Norte;Daniela;Antonia;2006;WebCam 4k;7;1048,85;791,27;7341,95;1803,06
2024-08-31;Norte;Daniela;Ciro;1005;Headset;2;1366,09;910,93;2732,18;910,32
2024-08-31;Nordeste;Daniela;Manoela;1005;Headset;6;4235,69;3248,73;25414,14;5921,76
2022-12-31;Norte;Fernanda;Antonia;2006;WebCam 4k;3;4196,02;3094,55;12588,06;3304,41
2025-01-31;Nordeste;Daniela;Ciro;3003;Placa de Vídeo NVidia;8;3110,47;1935,5;24883,76;9399,76
2023-10-31;Nordeste;Eduardo;Ciro;7002;Smartphone;3;1649,6;992,78;4948,8;1970,46
2025-09-30;Norte;Ana;Felipe;2006;WebCam 4k;4;594,73;416,72;2378,92;712,04
2024-04-30;Sul;Bruno;Manoela;7002;Smartphone;9;1557,75;1177,47;14019,75;3422,52
2024-07-31;Norte;Carlos;Antonia;2006;WebCam 4k;8;1566,64;1001,81;12533,12;4518,64
2025-10-31;Sul;Ana;João;7002;Smartphone;3;3840,23;2620,63;11520,69;3658,8
2022-06-30;Centro-Oeste;Daniela;João;9001;Notebook;1;1660,98;913,54;1660,98;747,44
2022-04-30;Centro-Oeste;Carlos;Antonia;7002;Smartphone;5;1557,28;1025,77;7786,4;2657,55
2024-04-30;Norte;Bruno;Antonia;3003;Placa de Vídeo NVidia;1;2979,6;1750,08;2979,6;1229,52
2024-12-31;Norte;Fernanda;João;7002;Smartphone;3;1216,29;613,79;3648,87;1807,5
2022-07-31;Sudeste;Bruno;Ciro;3003;Placa de Vídeo NVidia;1;2788,79;1946,88;2788,79;841,91
2023-07-31;Centro-Oeste;Carlos;Antonia;7002;Smartphone;8;1711,5;913,28;13692,0;6385,76
2023-09-30;Norte;Bruno;Manoela;7002;Smartphone;9;1444,06;982,52;12996,54;4153,86
2023-08-31;Nordeste;Ana;João;5004;Monitor;7;3279,26;1979,45;22954,82;9098,67
2024-02-29;Nordeste;Fernanda;Felipe;2006;WebCam 4k;7;2295,29;1748,39;16067,03;3828,3
2024-08-31;Nordeste;Daniela;Ciro;9001;Notebook;7;1140,46;825,53;7983,22;2204,51
2024-07-31;Sul;Bruno;Marisa;1005;Headset;9;3993,23;2387,63;35939,07;14450,4
2025-01-31;Sudeste;Carlos;Ciro;3003;Placa de Vídeo NVidia;5;4748,39;2779,54;23741,95;9844,25
2022-04-30;Sul;Fernanda;Marisa;1005;Headset;1;4998,56;3834,12;4998,56;1164,44
2025-05-31;Sudeste;Eduardo;Antonia;3003;Placa de Vídeo NVidia;6;2244,45;1497,36;13466,7;4482,54
2022-02-28;Nordeste;Fernanda;Marisa;9001;Notebook;4;2694,73;1865,26;10778,92;3317,88
2024-12-31;Centro-Oeste;Eduardo;Marisa;7002;Smartphone;5;832,0;490,27;4160,0;1708,65
2022-08-31;Sul;Carlos;Felipe;5004;Monitor;7;714,26;366,76;4999,82;2432,5
2024-12-31;Sudeste;Eduardo;Antonia;9001;Notebook;8;4769,25;3110,95;38154,0;13266,4
2023-03-31;Norte;Eduardo;Felipe;1005;Headset;4;4930,72;2490,0;19722,88;9762,88
2025-09-30;Sul;Fernanda;Marisa;2006;WebCam 4k;1;2034,47;1112,66;2034,47;921,81
2023-11-30;Nordeste;Eduardo;Manoela;7002;Smartphone;6;1561,81;955,51;9370,86;3637,8
2024-09-30;Centro-Oeste;Eduardo;Ciro;7002;Smartphone;7;3250,32;1642,99;22752,24;11251,31
2025-07-31;Centro-Oeste;Daniela;Manoela;3003;Placa de Vídeo NVidia;4;2026,22;1349,64;8104,88;2706,32
2023-09-30;Sudeste;Fernanda;Ciro;5004;Monitor;1;2476,42;1314,46;2476,42;1161,96
2025-03-31;Centro-Oeste;Fernanda;João;3003;Placa de Vídeo NVidia;9;3829,93;2790,97;34469,37;9350,64
2023-03-31;Norte;Ana;Marisa;7002;Smartphone;1;4157,39;3301,2;4157,39;856,19
2024-04-30;Nordeste;Fernanda;Ciro;9001;Notebook;7;1334,26;781,28;9339,82;3870,86
2022-08-31;Sul;Fernanda;Manoela;5004;Monitor;5;2311,31;1209,38;11556,55;5509,65
2024-08-31;Sudeste;Bruno;João;7002;Smartphone;4;4421,46;2643,33;17685,84;7112,52
2023-01-31;Nordeste;Fernanda;Felipe;9001;Notebook;5;614,22;432,69;3071,1;907,65
2024-09-30;Centro-Oeste;Eduardo;Manoela;1005;Headset;3;3624,92;2124,67;10874,76;4500,75
2025-03-31;Sudeste;Eduardo;Marisa;2006;WebCam 4k;3;3501,78;2302,73;10505,34;3597,15
2025-04-30;Sudeste;Daniela;Antonia;5004;Monitor;9;4471,39;2519,69;40242,51;17565,3
2025-05-31;Sudeste;Ana;João;5004;Monitor;5;1797,37;1422,85;8986,85;1872,6
2022-07-31;Norte;Eduardo;Felipe;9001;Notebook;7;1778,41;959,71;12448,87;5730,9
2022-12-31;Sudeste;Ana;Marisa;7002;Smartphone;3;2245,53;1254,0;6736,59;2974,59
2023-12-31;Norte;Daniela;Felipe;3003;Placa de Vídeo NVidia;3;3889,53;3014,07;11668,59;2626,38
2025-04-30;Centro-Oeste;Carlos;João;5004;Monitor;4;3243,94;1656,74;12975,76;6348,8
2023-04-30;Centro-Oeste;Fernanda;João;3003;Placa de Vídeo NVidia;8;3485,21;2164,13;27881,68;10568,64
2022-01-31;Sul;Ana;João;5004;Monitor;2;1068,32;839,41;2136,64;457,82
2023-03-31;Centro-Oeste;Carlos;Manoela;3003;Placa de Vídeo NVidia;3;3224,25;2004,13;9672,75;3660,36
2022-03-31;Nordeste;Fernanda;Felipe;5004;Monitor;1;3176,53;1605,27;3176,53;1571,26
2023-07-31;Centro-Oeste;Carlos;João;2006;WebCam 4k;9;2636,17;2019,24;23725,53;5552,37
2025-02-28;Centro-Oeste;Bruno;Felipe;7002;Smartphone;3;3961,62;2743,91;11884,86;3653,13
2022-04-30;Centro-Oeste;Daniela;Manoela;2006;WebCam 4k;3;4900,96;2705,29;14702,88;6587,01
2024-03-31;Sul;Daniela;Felipe;3003;Placa de Vídeo NVidia;5;1093,04;619,13;5465,2;2369,55
2024-01-31;Norte;Daniela;Ciro;1005;Headset;6;4282,35;3187,58;25694,1;6568,62
2022-09-30;Centro-Oeste;Carlos;João;2006;WebCam 4k;8;1450,2;1155,32;11601,6;2359,04
2022-09-30;Sudeste;Bruno;Antonia;3003;Placa de Vídeo NVidia;5;4956,25;3638,29;24781,25;6589,8
2024-06-30;Nordeste;Fernanda;Marisa;7002;Smartphone;3;3828,25;2600,42;11484,75;3683,49
2022-11-30;Centro-Oeste;Fernanda;Antonia;7002;Smartphone;1;4398,07;2890,95;4398,07;1507,12
2024-04-30;Sul;Eduardo;Marisa;3003;Placa de Vídeo NVidia;6;939,82;576,88;5638,92;2177,64
2025-03-31;Sul;Ana;Ciro;3003;Placa de Vídeo NVidia;4;1868,43;1481,63;7473,72;1547,2
2023-12-31;Sul;Eduardo;Antonia;9001;Notebook;4;1503,74;770,45;6014,96;2933,16
2023-02-28;Norte;Eduardo;Antonia;1005;Headset;1;4608,47;3002,64;4608,47;1605,83
2025-06-30;Sul;Bruno;João;5004;Monitor;7;1195,32;848,7;8367,24;2426,34
2024-05-31;Sudeste;Bruno;João;2006;WebCam 4k;9;809,69;604,81;7287,21;1843,92
2022-04-30;Centro-Oeste;Carlos;João;5004;Monitor;2;2024,99;1197,12;4049,98;1655,74
2022-01-31;Sudeste;Daniela;Ciro;1005;Headset;8;568,43;391,31;4547,44;1416,96
2022-01-31;Sudeste;Carlos;Ciro;7002;Smartphone;2;1678,41;1291,42;3356,82;773,98
2022-12-31;Nordeste;Bruno;Marisa;3003;Placa de Vídeo NVidia;7;1895,79;1182,3;13270,53;4994,43
2024-09-30;Norte;Daniela;Manoela;5004;Monitor;3;4316,48;2615,21;12949,44;5103,81
2023-02-28;Norte;Carlos;Antonia;3003;Placa de Vídeo NVidia;2;3988,01;2568,28;7976,02;2839,46
2025-08-31;Sul;Carlos;Manoela;5004;Monitor;3;4050,56;3202,3;12151,68;2544,78
2023-05-31;Centro-Oeste;Bruno;Felipe;7002;Smartphone;6;4900,28;2519,8;29401,68;14282,88
2023-01-31;Sul;Fernanda;Felipe;3003;Placa de Vídeo NVidia;3;4385,74;3377,87;13157,22;3023,61
2025-01-31;Norte;Eduardo;Marisa;3003;Placa de Vídeo NVidia;3;992,64;597,07;2977,92;1186,71
2022-04-30;Sul;Fernanda;Ciro;5004;Monitor;2;4245,21;2919,17;8490,42;2652,08
2025-08-31;Sul;Carlos;Manoela;1005;Headset;2;3819,28;2144,71;7638,56;3349,14
2024-03-31;Sudeste;Ana;Felipe;9001;Notebook;4;2963,37;2326,02;11853,48;2549,4
2024-10-31;Norte;Carlos;João;2006;WebCam 4k;8;3722,51;2322,75;29780,08;11198,08
2024-08-31;Norte;Carlos;Marisa;5004;Monitor;1;4851,13;2542,18;4851,13;2308,95
2023-05-31;Norte;Daniela;Ciro;2006;WebCam 4k;1;4141,5;2390,13;4141,5;1751,37
2023-11-30;Nordeste;Daniela;Manoela;3003;Placa de Vídeo NVidia;9;3643,16;2716,86;32788,44;8336,7
2023-09-30;Centro-Oeste;Ana;Ciro;1005;Headset;9;1985,39;1414,34;17868,51;5139,45
2024-12-31;Norte;Daniela;Manoela;5004;Monitor;4;1636,35;830,97;6545,4;3221,52
2025-08-31;Nordeste;Carlos;Antonia;5004;Monitor;6;3968,23;2625,72;23809,38;8055,06
2023-08-31;Sudeste;Eduardo;Antonia;1005;Headset;2;1841,19;1189,15;3682,38;1304,08
2023-11-30;Centro-Oeste;Eduardo;Ciro;3003;Placa de Vídeo NVidia;6;4509,26;2620,28;27055,56;11333,88
2022-03-31;Norte;Ana;Antonia;7002;Smartphone;9;3607,59;2290,72;32468,31;11851,83
2024-01-31;Sudeste;Fernanda;Manoela;3003;Placa de Vídeo NVidia;2;4147,85;3046,03;8295,7;2203,64
2025-02-28;Sul;Bruno;Felipe;1005;Headset;7;3597,41;2063,17;25181,87;10739,68
2025-02-28;Nordeste;Bruno;Ciro;9001;Notebook;7;2251,45;1278,09;15760,15;6813,52
2022-11-30;Sudeste;Fernanda;Manoela;9001;Notebook;7;2817,49;1686,98;19722,43;7913,57
2024-02-29;Norte;Carlos;Marisa;3003;Placa de Vídeo NVidia;6;911,89;460,71;5471,34;2707,08
2023-06-30;Sudeste;Daniela;João;3003;Placa de Vídeo NVidia;8;2877,92;1497,24;23023,36;11045,44
2025-03-31;Norte;Bruno;Ciro;3003;Placa de Vídeo NVidia;7;4145,97;2931,74;29021,79;8499,61
2022-02-28;Sudeste;Daniela;João;3003;Placa de Vídeo NVidia;3;3869,01;2443,49;11607,03;4276,56
2023-10-31;Sul;Bruno;Ciro;2006;WebCam 4k;1;3481,08;2493,42;3481,08;987,66
2024-12-31;Nordeste;Ana;Marisa;3003;Placa de Vídeo NVidia;2;3472,12;2563,6;6944,24;1817,04
2023-02-28;Norte;Fernanda;João;2006;WebCam 4k;9;723,48;569,03;6511,32;1390,05
2025-01-31;Norte;Carlos;João;3003;Placa de Vídeo NVidia;1;2107,49;1676,77;2107,49;430,72
2023-07-31;Sudeste;Bruno;Marisa;7002;Smartphone;7;520,53;410,87;3643,71;767,62
2025-10-31;Nordeste;Carlos;Antonia;1005;Headset;3;4446,95;3165,64;13340,85;3843,93
2025-02-28;Nordeste;Daniela;Felipe;7002;Smartphone;4;2109,73;1075,09;8438,92;4138,56
2024-03-31;Centro-Oeste;Ana;Manoela;3003;Placa de Vídeo NVidia;3;3182,32;1996,3;9546,96;3558,06
2024-12-31;Sul;Fernanda;Ciro;5004;Monitor;1;4486,27;2626,87;4486,27;1859,4
2024-02-29;Norte;Eduardo;Antonia;9001;Notebook;1;996,5;587,97;996,5;408,53
2022-02-28;Sul;Ana;Felipe;3003;Placa de Vídeo NVidia;7;3577,72;2637,49;25044,04;6581,61
2024-02-29;Sul;Bruno;João;9001;Notebook;9;4792,07;2602,39;43128,63;19707,12
2022-07-31;Nordeste;Daniela;João;2006;WebCam 4k;5;2931,82;2057,29;14659,1;4372,65
2022-07-31;Centro-Oeste;Fernanda;Felipe;1005;Headset;9;2784,61;1946,55;25061,49;7542,54
2024-07-31;Nordeste;Daniela;João;3003;Placa de Vídeo NVidia;3;797,51;561,13;2392,53;709,14
2023-01-31;Sul;Ana;Manoela;9001;Notebook;3;4906,0;2576,61;14718,0;6988,17
2023-10-31;Norte;Daniela;Manoela;1005;Headset;7;2767,75;2034,65;19374,25;5131,7
2022-03-31;Sul;Eduardo;Antonia;7002;Smartphone;9;4398,96;2443,52;39590,64;17598,96
2022-05-31;Nordeste;Fernanda;Manoela;1005;Headset;1;1322,86;901,53;1322,86;421,33
2022-03-31;Sul;Carlos;Manoela;2006;WebCam 4k;9;625,33;415,79;5627,97;1885,86
2023-08-31;Norte;Daniela;Ciro;9001;Notebook;8;3944,23;2537,23;31553,84;11256,0
2024-04-30;Sudeste;Bruno;Marisa;2006;WebCam 4k;9;714,86;423,9;6433,74;2618,64
2024-08-31;Nordeste;Bruno;Felipe;2006;WebCam 4k;3;4574,18;3568,95;13722,54;3015,69
2023-05-31;Sul;Daniela;Felipe;7002;Smartphone;4;2311,6;1525,13;9246,4;3145,88
2024-11-30;Norte;Carlos;Marisa;9001;Notebook;1;1733,66;1007,34;1733,66;726,32
2022-02-28;Sul;Carlos;João;9001;Notebook;2;4052,76;3055,63;8105,52;1994,26
2025-04-30;Centro-Oeste;Ana;Manoela;1005;Headset;9;1863,2;1123,67;16768,8;6655,77
2025-02-28;Nordeste;Bruno;Ciro;7002;Smartphone;1;1932,98;1081,32;1932,98;851,66
2024-02-29;Sudeste;Bruno;Manoela;3003;Placa de Vídeo NVidia;3;1828,87;1230,9;5486,61;1793,91
2024-02-29;Sul;Bruno;Marisa;5004;Monitor;4;2836,06;1904,22;11344,24;3727,36
2023-10-31;Norte;Bruno;Manoela;7002;Smartphone;1;1345,34;818,08;1345,34;527,26
2022-05-31;Norte;Bruno;Ciro;9001;Notebook;3;1013,7;808,39;3041,1;615,93
2025-05-31;Sul;Ana;Felipe;3003;Placa de Vídeo NVidia;3;3070,05;1715,05;9210,15;4065,0
2023-10-31;Sudeste;Carlos;Felipe;3003;Placa de Vídeo NVidia;6;4797,01;3597,07;28782,06;7199,64
2022-03-31;Norte;Bruno;Marisa;7002;Smartphone;8;4864,06;2727,1;38912,48;17095,68
2024-01-31;Norte;Bruno;Ciro;7002;Smartphone;3;2855,93;1814,65;8567,79;3123,84
2022-12-31;Centro-Oeste;Daniela;João;2006;WebCam 4k;3;2958,16;1589,62;8874,48;4105,62
2024-02-29;Sudeste;Carlos;Manoela;7002;Smartphone;3;3135,59;2088,82;9406,77;3140,31
2025-05-31;Sul;Daniela;Felipe;9001;Notebook;1;973,78;561,41;973,78;412,37
2025-01-31;Norte;Fernanda;Manoela;9001;Notebook;1;4341,34;2209,78;4341,34;2131,56
2023-02-28;Sul;Carlos;Ciro;1005;Headset;2;2045,02;1516,71;4090,04;1056,62
2022-05-31;Sul;Daniela;Manoela;9001;Notebook;3;2098,86;1075,7;6296,58;3069,48
2023-06-30;Nordeste;Carlos;Ciro;2006;WebCam 4k;6;2510,38;1844,02;15062,28;3998,16
2025-09-30;Norte;Ana;Antonia;5004;Monitor;8;1969,92;1452,52;15759,36;4139,2
2024-01-31;Centro-Oeste;Fernanda;Manoela;7002;Smartphone;6;2205,33;1139,46;13231,98;6395,22
2024-12-31;Sul;Fernanda;Ciro;7002;Smartphone;6;3404,73;1980,07;20428,38;8547,96
2024-02-29;Norte;Bruno;Marisa;1005;Headset;9;2374,38;1559,11;21369,42;7337,43
2024-01-31;Sudeste;Ana;Felipe;2006;WebCam 4k;3;2800,21;2138,56;8400,63;1984,95
2023-02-28;Centro-Oeste;Bruno;Antonia;9001;Notebook;8;2530,79;1373,42;20246,32;9258,96
2024-10-31;Sul;Ana;Manoela;7002;Smartphone;7;924,65;722,41;6472,55;1415,68
2022-08-31;Sudeste;Fernanda;Manoela;5004;Monitor;9;1576,5;1138,6;14188,5;3941,1
2023-01-31;Sudeste;Eduardo;Manoela;5004;Monitor;7;4497,18;3249,64;31480,26;8732,78
2022-09-30;Centro-Oeste;Ana;Felipe;5004;Monitor;5;4171,79;2195,74;20858,95;9880,25
2025-05-31;Sudeste;Bruno;João;5004;Monitor;6;915,91;713,21;5495,46;1216,2
2022-09-30;Nordeste;Bruno;João;5004;Monitor;5;523,69;388,97;2618,45;673,6
